zone_id,households,residential_units,population,res_price1,res_price2,avg_hh_income,hh_inc1,hh_inc2,hh_inc3,hh_inc4,jobs,jobs1,jobs2,jobs3,jobs4,jobs5,jobs6,jobs7,jobs8,jobs9,jobs10,job_spaces,non_residential_sqft,nonres_price3,nonres_price4,nonres_price5,COUNTY,pop_adjust
933,1454.0,1535.0,5563.635364359736,35.482891573027516,0.0,53614.0,137.0,612.0,536.0,169.0,657.0,0.0,0.0,274.0,0.0,366.0,11.0,3.0,0.0,0.0,3.0,762.0,656029.0,5.770973034507597,141.16068286998475,137.79287080695423,3,1
467,1470.0,1518.0,4960.582372234825,82.04901038190849,37.082871835725776,65365.0,126.0,377.0,695.0,272.0,378.0,13.0,0.0,151.0,86.0,0.0,61.0,47.0,0.0,17.0,3.0,568.0,307737.0,0.0,113.55725666591196,163.11217147223417,2,1
1789,1.0,1.0,6.626781057925125,54.93058813642721,0.0,60612.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
650,1445.0,1493.0,4655.892464852837,85.68566595047872,67.85806710729017,85591.36579,112.0,255.0,421.0,657.0,257.0,21.0,0.0,10.0,11.0,0.0,8.0,93.0,0.0,85.0,29.0,370.0,167158.0,5.557244561653533,141.74065563101186,140.28021330322318,2,1
748,1970.0,2032.0,7507.056450099878,45.7585277411262,56.55973207462836,39247.0,653.0,667.0,526.0,124.0,360.0,0.0,0.0,175.0,1.0,0.0,1.0,60.0,0.0,123.0,0.0,436.0,165800.0,0.0,122.08902614698891,161.48551708212656,3,1
1689,1284.0,1347.0,3514.5506321896164,40.093217900162664,67.89903298830562,99508.0,64.0,171.0,261.0,788.0,466.0,45.0,0.0,137.0,34.0,1.0,5.0,44.0,0.0,165.0,35.0,665.0,288346.0,6.03071135765731,144.51177602512155,178.6800147592064,3,1
1565,1228.0,1327.0,4584.024735775274,42.78117476441402,90.21905099339622,55559.0,114.0,483.0,408.0,223.0,239.0,1.0,0.0,101.0,0.0,0.0,57.0,68.0,0.0,12.0,0.0,332.0,116200.0,0.0,0.0,0.0,3,1
1688,1334.0,1387.0,3751.5532036213413,37.58700824804631,80.83824542946286,86125.0,187.0,100.0,446.0,601.0,778.0,71.0,0.0,83.0,96.0,0.0,16.0,264.0,0.0,232.0,16.0,1033.0,464050.0,5.893988419532415,153.31775627526108,188.2670690127225,3,1
1420,1406.0,1419.0,5302.932535784838,43.617554941568386,88.58647048799286,70915.0,48.0,301.0,724.0,333.0,26.0,0.0,0.0,3.0,4.0,0.0,8.0,11.0,0.0,0.0,0.0,47.0,27770.0,0.0,0.0,148.28091956925354,3,1
2119,795.0,816.0,2585.391295599074,52.94881231382625,77.6698540776963,100789.0,29.0,65.0,216.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1535,1195.0,1285.0,4062.6190786254797,43.351713727538105,89.47553230342928,77428.0,74.0,192.0,436.0,493.0,132.0,0.0,0.0,106.0,1.0,0.0,18.0,0.0,0.0,7.0,0.0,193.0,90756.0,0.0,0.0,190.79761085181693,3,1
1701,1317.0,1374.0,3884.867150051686,41.62895761070706,48.771085461401306,77211.0,142.0,182.0,549.0,444.0,897.0,86.0,0.0,212.0,112.0,3.0,3.0,184.0,0.0,297.0,0.0,1104.0,432156.0,0.0,152.1278360996014,180.60876380205505,3,1
499,1322.0,1330.0,4801.028666791892,95.08817802940419,30.135520329943915,65495.0,143.0,328.0,669.0,182.0,441.0,0.0,0.0,24.0,112.0,9.0,159.0,75.0,0.0,38.0,24.0,524.0,337004.0,6.322432872703332,119.62931556188302,164.85106111697468,2,1
641,1601.0,1687.0,4425.212408790764,103.53639747572731,83.55393104963171,50805.0,367.0,520.0,497.0,217.0,4598.0,4.0,0.0,298.0,69.0,41.0,2386.0,1158.0,0.0,86.0,556.0,4670.0,3388188.0,6.649976854821217,144.6605217361089,189.32841586229085,2,1
543,1390.0,1494.0,4452.125081998006,96.96157825905708,53.43839889788395,68282.41773,69.0,298.0,658.0,365.0,372.0,21.0,0.0,0.0,121.0,7.0,20.0,99.0,0.0,68.0,36.0,410.0,235087.516774,5.247176934078264,178.8990091865406,158.48324139250772,2,1
535,1345.0,1360.0,4304.105379358176,95.91592520967045,51.50710018025275,77429.0,58.0,240.0,539.0,508.0,801.0,26.0,0.0,163.0,471.0,0.0,2.0,84.0,0.0,49.0,6.0,996.0,540625.0,5.286052641724284,163.36517601447844,182.96347953020407,2,1
1415,1223.0,1366.0,4436.885639344745,45.38691398980357,61.951064582191314,85457.0,47.0,210.0,454.0,512.0,185.0,0.0,0.0,104.0,6.0,0.0,0.0,66.0,0.0,0.0,9.0,248.0,123307.0,0.0,0.0,176.94494706826595,3,1
427,1028.0,1109.0,3641.861385079975,79.25050210330863,37.26581683138478,84752.0,53.0,134.0,402.0,439.0,57.0,7.0,0.0,0.0,0.0,0.0,12.0,38.0,0.0,0.0,0.0,75.0,43965.0,0.0,143.28872239632133,133.91474953913956,2,1
653,1397.0,1518.0,4356.008391972143,102.24892501827969,77.57246726823828,87799.86071000001,114.0,215.0,472.0,596.0,613.0,18.0,0.0,115.0,8.0,3.0,66.0,334.0,0.0,41.0,28.0,730.0,401462.0,6.229185094757524,141.62543250947203,157.04454121982226,2,1
286,1148.0,1273.0,3609.46146127013,80.64069644305238,0.0,61990.008884999996,89.0,362.0,502.0,195.0,33.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,37347.0,0.0,0.0,141.80059964004718,1,1
1422,1193.0,1235.0,4496.136282202676,39.11171073038123,0.0,57567.0,141.0,396.0,442.0,214.0,228.0,7.0,0.0,43.0,0.0,1.0,1.0,146.0,0.0,30.0,0.0,317.0,171229.0,0.0,0.0,139.10664153286294,3,1
412,967.0,1081.0,2329.238487035018,63.147037529890376,66.17742201093027,53935.0,183.0,304.0,259.0,221.0,826.0,0.0,0.0,117.0,342.0,0.0,5.0,362.0,0.0,0.0,0.0,835.0,528115.0,6.433492384798746,0.0,161.0919765277386,1,1
1781,927.0,974.0,2775.8926178940746,44.15208484853213,56.922701031660736,83170.0,42.0,171.0,291.0,423.0,36.0,0.0,0.0,0.0,3.0,0.0,18.0,11.0,0.0,4.0,0.0,71.0,48363.0,6.455850585714322,0.0,158.46061490737043,3,1
542,1311.0,1439.0,4003.2601395772226,86.46872077651838,59.6813570534568,72534.89993,80.0,271.0,487.0,473.0,561.0,57.0,0.0,114.0,54.0,9.0,52.0,150.0,0.0,117.0,8.0,862.0,383139.0,4.9322330205451586,142.82186502812553,156.01584934521694,2,1
1456,1339.0,1449.0,4430.960575058952,40.62646973802362,76.51327608205997,76005.0,124.0,227.0,493.0,495.0,278.0,7.0,0.0,202.0,13.0,3.0,4.0,46.0,0.0,3.0,0.0,391.0,137594.0,0.0,279.7440591284743,0.0,3,1
1457,1104.0,1178.0,4159.3951286267675,39.61520809561924,74.45850758295246,68658.0,72.0,161.0,664.0,207.0,444.0,45.0,0.0,367.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,644.0,280927.0,0.0,228.64866468834157,138.89641891523598,3,1
618,1321.0,1351.0,3925.405620656273,96.48913255059409,87.7703525421381,79533.0,81.0,193.0,535.0,512.0,436.0,0.0,0.0,6.0,1.0,31.0,5.0,128.0,0.0,10.0,255.0,540.0,447590.0,6.723564209480681,159.8046441106617,171.57612676436293,2,1
2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
696,1297.0,1425.0,3700.202646477801,36.455470517858366,83.20290672537067,36711.0,539.0,418.0,256.0,84.0,548.0,38.0,0.0,398.0,21.0,0.0,0.0,73.0,0.0,18.0,0.0,715.0,282065.0,5.766379765266529,129.96855139207466,138.4827774664511,3,1
937,1146.0,1176.0,4154.457575055273,35.935983016610415,0.0,58545.0,59.0,376.0,418.0,293.0,73.0,0.0,0.0,67.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,102.0,39945.0,0.0,0.0,172.86948675593192,3,1
1806,7.0,7.0,22.72039219860043,33.734817367690034,0.0,60612.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
2862,28.0,29.0,96.56166684405183,36.71138167039372,71.42251520902391,57396.0,1.0,13.0,10.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,700.0,0.0,0.0,0.0,4,1
934,1118.0,1138.0,4364.797357200929,39.47511919348182,0.0,65405.0,62.0,326.0,479.0,251.0,61.0,20.0,0.0,0.0,4.0,1.0,0.0,16.0,0.0,20.0,0.0,116.0,63586.0,0.0,211.4449399070284,206.82746364700765,3,1
415,888.0,995.0,2445.3470375374136,63.93810263806914,69.7404797548796,82227.218045,60.0,92.0,411.0,325.0,686.0,29.0,0.0,47.0,204.0,138.0,77.0,165.0,0.0,25.0,1.0,891.0,578365.0,6.453009266474856,163.8761706147136,182.2091095239202,1,1
898,1205.0,1275.0,3346.6738107588117,40.48882170499817,72.40543991404442,55646.0,129.0,449.0,480.0,147.0,504.0,126.0,0.0,172.0,1.0,0.0,0.0,58.0,0.0,143.0,4.0,637.0,234656.0,0.0,146.95448170945866,146.11486979431308,3,1
276,1025.0,1158.0,3428.735978314227,75.34094274344845,73.19863241091765,67121.0,58.0,214.0,491.0,262.0,325.0,1.0,0.0,88.0,4.0,0.0,12.0,164.0,0.0,45.0,11.0,378.0,191546.0,0.0,137.8957767817703,155.65414146703299,1,1
142,30.0,33.0,88.84828212357243,62.97674235176718,0.0,63240.530855000005,2.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1412,900.0,972.0,3374.3241107591793,42.91208538294343,42.31004488166436,74905.0,54.0,139.0,406.0,301.0,352.0,20.0,0.0,143.0,104.0,0.0,3.0,42.0,0.0,40.0,0.0,437.0,237326.0,0.0,0.0,170.03101928893065,3,1
546,987.0,1009.0,3113.2195899377252,84.44337708696287,39.344006133341935,76592.0,83.0,217.0,319.0,368.0,115.0,11.0,0.0,60.0,3.0,0.0,8.0,30.0,0.0,0.0,3.0,175.0,87200.0,0.0,137.7071286678391,158.14395120638758,2,1
1286,948.0,1005.0,2511.239746461982,52.54289615956007,53.131695137631354,68264.0,85.0,193.0,330.0,340.0,1973.0,229.0,0.0,359.0,199.0,24.0,38.0,259.0,0.0,859.0,6.0,2262.0,953750.0,6.2781725687853225,149.59238957575542,177.0507514832323,3,1
534,938.0,984.0,2863.3161958704795,89.39056244446151,53.760982251348345,88417.0,12.0,88.0,382.0,456.0,103.0,0.0,0.0,42.0,6.0,0.0,32.0,11.0,0.0,0.0,12.0,171.0,90131.0,0.0,0.0,150.07472535935966,2,1
1430,1764.0,1904.0,4817.077264349803,45.33967849558563,76.17572268524856,52259.0,394.0,559.0,605.0,206.0,1108.0,7.0,0.0,40.0,12.0,2.0,481.0,546.0,0.0,20.0,0.0,1272.0,749142.0,0.0,0.0,183.54831027685336,3,1
1289,947.0,1025.0,2647.5162250352237,43.09156870788361,55.4443565406068,118000.0,59.0,84.0,158.0,646.0,648.0,8.0,0.0,291.0,170.0,0.0,74.0,79.0,0.0,4.0,22.0,944.0,404546.0,0.0,0.0,206.31724155925565,3,1
1722,970.0,1038.0,2900.31896789573,41.05620384649252,0.0,81278.0,24.0,72.0,452.0,422.0,434.0,27.0,0.0,1.0,146.0,0.0,7.0,110.0,0.0,143.0,0.0,464.0,227926.0,0.0,165.47715159654894,182.37215318423733,3,1
1404,938.0,968.0,3489.8628643321454,38.59044186287627,49.90183071213106,74142.0,51.0,141.0,441.0,305.0,200.0,0.0,0.0,103.0,48.0,1.0,3.0,24.0,0.0,0.0,21.0,256.0,91015.0,0.0,0.0,159.22540306174602,3,1
280,987.0,1116.0,3415.610663909608,69.93949037762337,53.315149610542555,59663.8552,119.0,303.0,422.0,143.0,396.0,90.0,0.0,60.0,33.0,2.0,7.0,67.0,0.0,137.0,0.0,582.0,278805.0,5.980861701390279,168.2859076310014,152.89919358196448,1,1
1306,1408.0,1510.0,2471.739317890028,48.68995669693141,99.75572061160098,38138.0,362.0,694.0,243.0,109.0,887.0,48.0,0.0,6.0,229.0,0.0,127.0,132.0,0.0,325.0,20.0,1033.0,569655.0,6.844310534404352,190.25615122547134,178.4072256029319,3,1
851,1030.0,1058.0,3372.3490893305816,35.92857659861903,46.266364857439164,58476.0,208.0,277.0,402.0,143.0,83.0,1.0,0.0,1.0,26.0,8.0,0.0,19.0,0.0,18.0,10.0,143.0,108668.0,5.976693043910301,165.31641478308072,132.56233214725367,3,1
940,1047.0,1070.0,3146.2091357561444,36.0651923693748,48.480723442623095,65654.0,93.0,252.0,453.0,249.0,223.0,47.0,0.0,69.0,16.0,5.0,5.0,56.0,0.0,18.0,7.0,360.0,176783.0,6.13364352453474,154.8700520717083,154.96506670043794,3,1
555,1003.0,1073.0,3838.900599632996,93.41769315734192,39.52835197334478,88727.0,24.0,145.0,360.0,474.0,127.0,1.0,0.0,66.0,41.0,4.0,0.0,10.0,0.0,5.0,0.0,198.0,76941.0,0.0,0.0,171.10282840514643,2,1
563,922.0,937.0,3205.4916123625544,79.66858836840608,61.234672696516085,85051.0,28.0,87.0,392.0,415.0,96.0,0.0,0.0,41.0,8.0,0.0,5.0,42.0,0.0,0.0,0.0,141.0,67417.0,0.0,0.0,155.59839270810554,2,1
1666,963.0,1049.0,2421.3762714607865,41.96332471690603,66.25069898938843,93586.0,149.0,70.0,222.0,522.0,370.0,123.0,0.0,5.0,21.0,13.0,19.0,163.0,0.0,18.0,8.0,534.0,291301.0,0.0,153.91304563592126,166.66107371469417,3,1
929,1209.0,1255.0,3092.8835571840063,40.17374734327589,60.03965427954685,58219.0,190.0,345.0,417.0,257.0,250.0,10.0,0.0,47.0,53.0,26.0,9.0,102.0,0.0,2.0,1.0,316.0,197119.0,6.191704192015357,128.19163294773224,152.39190115460093,3,1
553,826.0,879.0,2785.4616769495296,89.07425117970523,48.26898626873319,98270.0,17.0,37.0,302.0,470.0,125.0,5.0,0.0,63.0,0.0,0.0,15.0,32.0,0.0,10.0,0.0,217.0,97701.0,5.019892147804921,140.328078454346,148.25185805661013,2,1
184,797.0,891.0,2454.4337936636884,75.28023958974732,44.53761334398172,75332.64223,47.0,131.0,378.0,241.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,13.0,10281.0,5.135424171294339,0.0,133.73353945479911,1,1
217,988.0,1131.0,3033.966906606081,71.7375028344757,49.9846624641028,44718.0,196.0,481.0,273.0,38.0,122.0,1.0,0.0,75.0,0.0,0.0,6.0,39.0,0.0,1.0,0.0,156.0,79552.0,5.1979059279410365,0.0,121.57797218020931,1,1
504,1366.0,1579.0,4016.7164761808435,99.06855129995672,44.71266401807691,52488.0,260.0,535.0,378.0,193.0,404.0,4.0,0.0,59.0,12.0,0.0,42.0,158.0,0.0,122.0,7.0,434.0,219594.0,5.241848782707816,137.99778983266896,145.94167560050133,2,1
939,964.0,1034.0,3197.5596928996847,37.91102981778184,46.97126336064222,50836.0,133.0,437.0,339.0,55.0,328.0,58.0,0.0,1.0,174.0,0.0,3.0,22.0,0.0,70.0,0.0,353.0,190297.0,0.0,178.90896958084278,155.58383353985985,3,1
183,783.0,876.0,2530.156761382642,72.97736183665907,52.081835257497666,89059.0,29.0,79.0,309.0,366.0,305.0,0.0,0.0,256.0,16.0,1.0,6.0,19.0,0.0,1.0,6.0,445.0,222086.0,4.869502182100283,140.49831809230986,131.9029201590954,1,1
312,832.0,968.0,1802.2066317110998,63.06352365268396,72.37436814813712,44917.0,155.0,418.0,184.0,75.0,556.0,9.0,0.0,22.0,61.0,0.0,3.0,280.0,0.0,180.0,1.0,652.0,329836.0,0.0,109.21385385126099,147.24759377581645,1,1
490,743.0,754.0,2633.597306708665,93.08052194147879,38.5145830121268,64628.0,35.0,247.0,266.0,195.0,431.0,3.0,0.0,239.0,155.0,0.0,4.0,29.0,0.0,0.0,1.0,683.0,371363.0,5.759702355365208,117.27778428093195,135.75506599442156,2,1
726,975.0,984.0,3610.3391714766053,35.920429394870034,53.02494416302396,54610.0,129.0,358.0,370.0,118.0,240.0,0.0,0.0,125.0,54.0,0.0,1.0,4.0,0.0,43.0,13.0,360.0,168616.0,0.0,159.1500002018023,147.3445755554043,3,1
1444,974.0,1061.0,3039.5579786118683,45.10470484299329,63.97633178468354,59282.0,139.0,283.0,446.0,106.0,686.0,85.0,0.0,94.0,121.0,1.0,12.0,161.0,0.0,203.0,9.0,783.0,390225.0,6.244394341199518,162.2432540467575,147.3162624715692,3,1
935,1194.0,1225.0,4225.5583464847905,35.887665151300496,66.2177003785285,58316.0,174.0,359.0,537.0,124.0,1622.0,174.0,0.0,735.0,15.0,0.0,13.0,332.0,0.0,353.0,0.0,1984.0,730309.0,0.0,150.8426258955987,142.95254350752757,3,1
2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
705,948.0,987.0,3248.910250043225,35.40887469236738,55.96053826522284,49401.0,149.0,415.0,306.0,78.0,119.0,0.0,0.0,77.0,1.0,1.0,3.0,15.0,0.0,22.0,0.0,167.0,73148.0,5.7629873816014445,179.143571076761,160.06332188260524,3,1
488,909.0,938.0,2974.8115563004812,61.71072418468364,55.43659773125965,89651.0,17.0,123.0,338.0,431.0,139.0,0.0,0.0,0.0,1.0,0.0,115.0,23.0,0.0,0.0,0.0,174.0,116298.0,7.393551726092326,0.0,235.10302418458883,2,1
711,919.0,979.0,3235.085100043041,39.823507322037536,75.91252670488474,55447.0,163.0,272.0,370.0,114.0,33.0,26.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,62.0,28205.0,0.0,186.31286729016654,144.8876819665333,3,1
636,968.0,974.0,3036.326237917034,86.26306778875828,72.67155444493791,70608.0,111.0,171.0,437.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
2864,96.0,100.0,351.2193960700317,39.28576201489862,80.38012318130221,57193.0,8.0,33.0,28.0,27.0,28.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,21086.0,5.549295965649135,119.82941364195031,0.0,4,1
2869,12.0,13.0,35.97395431445068,36.70460488103241,0.0,57396.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1997,852.0,931.0,3024.652211438682,40.24082199443646,73.73191598473588,60773.0,146.0,197.0,432.0,77.0,105.0,0.0,0.0,58.0,1.0,0.0,39.0,0.0,0.0,0.0,7.0,117.0,51493.0,0.0,142.8316798048011,172.69836762099828,4,1
697,875.0,921.0,2619.865925034856,36.519453481745465,65.4966082569464,46623.0,160.0,346.0,271.0,98.0,33.0,2.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,42.0,14892.0,0.0,161.96085974267692,0.0,3,1
544,920.0,1049.0,2922.908543686515,75.43816110642673,48.64035034523858,64180.416665,124.0,220.0,289.0,287.0,298.0,5.0,0.0,5.0,13.0,0.0,15.0,24.0,0.0,148.0,88.0,448.0,247750.0,4.833737482201171,145.140147070998,160.821932898388,2,1
155,110.0,124.0,359.4316867726339,60.41504954832287,58.48726172608878,60843.0,16.0,31.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10876.0,0.0,125.94125178679501,121.61992364084642,1,1
533,874.0,903.0,2758.549003742288,87.70088269804903,29.23806187730911,78975.60995,61.0,215.0,243.0,355.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,26265.0,0.0,0.0,161.33899018656808,2,1
516,819.0,847.0,3190.112941958416,70.92795511744556,34.84641529784341,82693.0,11.0,121.0,353.0,334.0,93.0,1.0,0.0,0.0,0.0,0.0,2.0,74.0,0.0,16.0,0.0,189.0,105920.71391125,0.0,164.93716696896033,126.19557404144247,2,1
1032,686.0,776.0,1794.3069678810152,62.53081937172629,89.0011539111878,138363.0,19.0,45.0,100.0,522.0,154.0,0.0,0.0,57.0,3.0,0.0,51.0,43.0,0.0,0.0,0.0,239.0,148366.0,0.0,114.27987352918521,171.634778354513,3,1
873,1789.0,1968.0,5027.417046495459,47.70880184030919,63.92839151582609,42601.09365,535.0,650.0,466.0,138.0,734.0,45.0,0.0,7.0,37.0,193.0,16.0,138.0,0.0,248.0,50.0,914.0,521868.0,5.882849912583962,146.99068449444755,147.1074241323632,3,1
1720,1007.0,1017.0,3003.0200821828107,43.111275049713264,0.0,71862.0,91.0,215.0,277.0,424.0,231.0,1.0,0.0,159.0,11.0,0.0,0.0,47.0,0.0,6.0,7.0,307.0,115835.0,0.0,190.75313057872563,198.31179118002152,3,1
1433,1197.0,1226.0,3607.3766393337087,43.64881397714866,0.0,57904.0,229.0,316.0,522.0,130.0,225.0,0.0,0.0,47.0,170.0,0.0,0.0,6.0,0.0,2.0,0.0,358.0,202052.0,0.0,144.80072629123342,158.9093902790084,3,1
418,1106.0,1308.0,2694.7280112251683,63.363779686666255,81.6822445208874,47156.072,215.0,468.0,249.0,174.0,693.0,25.0,0.0,5.0,242.0,11.0,66.0,306.0,0.0,38.0,0.0,695.0,428095.0,7.085274829851084,192.01112617724706,176.90526616200577,1,1
1746,848.0,882.0,2675.166525035592,35.54348961523492,0.0,81558.0,77.0,82.0,311.0,378.0,217.0,10.0,0.0,87.0,21.0,4.0,3.0,56.0,0.0,10.0,26.0,314.0,195970.0,5.870850078142865,0.0,175.49697998002227,3,1
1239,1130.0,1201.0,2284.112282173246,49.62262009112151,70.46837094236751,49082.0,305.0,340.0,314.0,171.0,894.0,67.0,0.0,46.0,87.0,0.0,27.0,551.0,0.0,116.0,0.0,1047.0,585911.0,0.0,149.84134993578664,170.7469665025448,3,1
1777,523.0,566.0,1774.5567535950381,43.907915742213405,70.90468117208675,128560.5963,71.0,14.0,95.0,343.0,87.0,0.0,0.0,1.0,0.0,0.0,23.0,63.0,0.0,0.0,0.0,150.0,92514.0,0.0,0.0,167.47886790438915,3,1
654,667.0,690.0,2313.528728922539,76.81844122705019,56.5841593047588,111413.3579,11.0,25.0,209.0,422.0,37.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,22095.0,0.0,0.0,179.8289954277493,2,1
1732,880.0,929.0,2515.1897893191776,44.92851466437755,50.617848284071755,51507.0,153.0,344.0,303.0,80.0,344.0,144.0,0.0,73.0,0.0,0.0,13.0,99.0,0.0,15.0,0.0,443.0,164752.0,0.0,200.67053060468612,184.57579988484298,3,1
386,1055.0,1170.0,3048.1018605802856,76.67594217281487,71.71147330939667,58467.0,96.0,314.0,437.0,208.0,80.0,0.0,0.0,45.0,0.0,0.0,1.0,29.0,0.0,1.0,4.0,137.0,90355.0,5.948736676307362,0.0,154.74623972813643,1,1
1639,961.0,1048.0,2124.135546456832,52.180382183636205,65.52022411758053,56070.167460000004,145.0,323.0,297.0,196.0,79.0,13.0,0.0,0.0,6.0,0.0,26.0,18.0,0.0,13.0,3.0,116.0,57801.0,6.406404651862417,166.25919025386762,195.00608549204412,3,1
